id;0;value;id2
"c(""180468_1.png"", ""180468_2.png"")";1;180468_1.png;180468
"c(""180468_1.png"", ""180468_2.png"")";2;180468_2.png;180468
"c(""180469_1.png"", ""180469_2.png"")";1;180469_1.png;180469
"c(""180469_1.png"", ""180469_2.png"")";2;180469_2.png;180469
"c(""180470_1.png"", ""180470_2.png"")";1;180470_1.png;180470
"c(""180470_1.png"", ""180470_2.png"")";2;180470_2.png;180470
"c(""180471_1.png"", ""180471_2.png"")";1;180471_1.png;180471
"c(""180471_1.png"", ""180471_2.png"")";2;180471_2.png;180471
181060_1.png;1;181060_1.png;181060
181062_1.png;1;181062_1.png;181062
181063_1.png;1;181063_1.png;181063
181064_1.png;1;181064_1.png;181064
181065_1.png;1;181065_1.png;181065
181071_1.png;1;181071_1.png;181071
181072_1.png;1;181072_1.png;181072
181396_1.png;1;181396_1.png;181396
183652_1.png;1;183652_1.png;183652
183653_1.png;1;183653_1.png;183653
183659_1.png;1;183659_1.png;183659
183660_1.png;1;183660_1.png;183660
183662_1.png;1;183662_1.png;183662
183664_1.png;1;183664_1.png;183664
183665_1.png;1;183665_1.png;183665
183666_1.png;1;183666_1.png;183666
183667_1.png;1;183667_1.png;183667
185984_1.png;1;185984_1.png;185984
185986_1.png;1;185986_1.png;185986
185988_1.png;1;185988_1.png;185988
185989_1.png;1;185989_1.png;185989
185991_1.png;1;185991_1.png;185991
185992_1.png;1;185992_1.png;185992
185994_1.png;1;185994_1.png;185994
185995_1.png;1;185995_1.png;185995
185998_1.png;1;185998_1.png;185998
185999_1.png;1;185999_1.png;185999
186002_1.png;1;186002_1.png;186002
"c(""186003_1.png"", ""186003_2.png"")";1;186003_1.png;186003
"c(""186003_1.png"", ""186003_2.png"")";2;186003_2.png;186003
186004_1.png;1;186004_1.png;186004
186005_1.png;1;186005_1.png;186005
186006_1.png;1;186006_1.png;186006
"c(""186781_1.png"", ""186781_2.png"")";1;186781_1.png;186781
"c(""186781_1.png"", ""186781_2.png"")";2;186781_2.png;186781
"c(""186782_1.png"", ""186782_2.png"")";1;186782_1.png;186782
"c(""186782_1.png"", ""186782_2.png"")";2;186782_2.png;186782
"c(""186783_1.png"", ""186783_2.png"")";1;186783_1.png;186783
"c(""186783_1.png"", ""186783_2.png"")";2;186783_2.png;186783
"c(""186788_1.png"", ""186788_2.png"")";1;186788_1.png;186788
"c(""186788_1.png"", ""186788_2.png"")";2;186788_2.png;186788
"c(""186789_1.png"", ""186789_2.png"")";1;186789_1.png;186789
"c(""186789_1.png"", ""186789_2.png"")";2;186789_2.png;186789
"c(""186790_1.png"", ""186790_2.png"")";1;186790_1.png;186790
"c(""186790_1.png"", ""186790_2.png"")";2;186790_2.png;186790
"c(""186791_1.png"", ""186791_2.png"")";1;186791_1.png;186791
"c(""186791_1.png"", ""186791_2.png"")";2;186791_2.png;186791
"c(""186792_1.png"", ""186792_2.png"")";1;186792_1.png;186792
"c(""186792_1.png"", ""186792_2.png"")";2;186792_2.png;186792
"c(""186793_1.png"", ""186793_2.png"")";1;186793_1.png;186793
"c(""186793_1.png"", ""186793_2.png"")";2;186793_2.png;186793
"c(""186830_1.png"", ""186830_2.png"")";1;186830_1.png;186830
"c(""186830_1.png"", ""186830_2.png"")";2;186830_2.png;186830
"c(""186831_1.png"", ""186831_2.png"")";1;186831_1.png;186831
"c(""186831_1.png"", ""186831_2.png"")";2;186831_2.png;186831
"c(""186832_1.png"", ""186832_2.png"")";1;186832_1.png;186832
"c(""186832_1.png"", ""186832_2.png"")";2;186832_2.png;186832
"c(""186833_1.png"", ""186833_2.png"")";1;186833_1.png;186833
"c(""186833_1.png"", ""186833_2.png"")";2;186833_2.png;186833
"c(""186834_1.png"", ""186834_2.png"")";1;186834_1.png;186834
"c(""186834_1.png"", ""186834_2.png"")";2;186834_2.png;186834
"c(""186835_1.png"", ""186835_2.png"")";1;186835_1.png;186835
"c(""186835_1.png"", ""186835_2.png"")";2;186835_2.png;186835
187678_1.png;1;187678_1.png;187678
187679_1.png;1;187679_1.png;187679
187680_1.png;1;187680_1.png;187680
187681_1.png;1;187681_1.png;187681
187682_1.png;1;187682_1.png;187682
187683_1.png;1;187683_1.png;187683
187684_1.png;1;187684_1.png;187684
187685_1.png;1;187685_1.png;187685
187686_1.png;1;187686_1.png;187686
187688_1.png;1;187688_1.png;187688
187689_1.png;1;187689_1.png;187689
"c(""188123_1.png"", ""188123_2.png"")";1;188123_1.png;188123
"c(""188123_1.png"", ""188123_2.png"")";2;188123_2.png;188123
"c(""188127_1.png"", ""188127_2.png"")";1;188127_1.png;188127
"c(""188127_1.png"", ""188127_2.png"")";2;188127_2.png;188127
"c(""188128_1.png"", ""188128_2.png"")";1;188128_1.png;188128
"c(""188128_1.png"", ""188128_2.png"")";2;188128_2.png;188128
"c(""188144_1.png"", ""188144_2.png"")";1;188144_1.png;188144
"c(""188144_1.png"", ""188144_2.png"")";2;188144_2.png;188144
"c(""188145_1.png"", ""188145_2.png"")";1;188145_1.png;188145
"c(""188145_1.png"", ""188145_2.png"")";2;188145_2.png;188145
"c(""188152_1.png"", ""188152_2.png"")";1;188152_1.png;188152
"c(""188152_1.png"", ""188152_2.png"")";2;188152_2.png;188152
"c(""188155_1.png"", ""188155_2.png"")";1;188155_1.png;188155
"c(""188155_1.png"", ""188155_2.png"")";2;188155_2.png;188155
"c(""189929_1.png"", ""189929_2.png"")";1;189929_1.png;189929
"c(""189929_1.png"", ""189929_2.png"")";2;189929_2.png;189929
"c(""189930_1.png"", ""189930_2.png"")";1;189930_1.png;189930
"c(""189930_1.png"", ""189930_2.png"")";2;189930_2.png;189930
"c(""189934_1.png"", ""189934_2.png"")";1;189934_1.png;189934
"c(""189934_1.png"", ""189934_2.png"")";2;189934_2.png;189934
"c(""189935_1.png"", ""189935_2.png"")";1;189935_1.png;189935
"c(""189935_1.png"", ""189935_2.png"")";2;189935_2.png;189935
"c(""189936_1.png"", ""189936_2.png"")";1;189936_1.png;189936
"c(""189936_1.png"", ""189936_2.png"")";2;189936_2.png;189936
"c(""189937_1.png"", ""189937_2.png"")";1;189937_1.png;189937
"c(""189937_1.png"", ""189937_2.png"")";2;189937_2.png;189937
"c(""189938_1.png"", ""189938_2.png"")";1;189938_1.png;189938
"c(""189938_1.png"", ""189938_2.png"")";2;189938_2.png;189938
"c(""189939_1.png"", ""189939_2.png"")";1;189939_1.png;189939
"c(""189939_1.png"", ""189939_2.png"")";2;189939_2.png;189939
"c(""189940_1.png"", ""189940_2.png"")";1;189940_1.png;189940
"c(""189940_1.png"", ""189940_2.png"")";2;189940_2.png;189940
"c(""189941_1.png"", ""189941_2.png"")";1;189941_1.png;189941
"c(""189941_1.png"", ""189941_2.png"")";2;189941_2.png;189941
"c(""189942_1.png"", ""189942_2.png"")";1;189942_1.png;189942
"c(""189942_1.png"", ""189942_2.png"")";2;189942_2.png;189942
"c(""189943_1.png"", ""189943_2.png"")";1;189943_1.png;189943
"c(""189943_1.png"", ""189943_2.png"")";2;189943_2.png;189943
"c(""189944_1.png"", ""189944_2.png"")";1;189944_1.png;189944
"c(""189944_1.png"", ""189944_2.png"")";2;189944_2.png;189944
"c(""189945_1.png"", ""189945_2.png"")";1;189945_1.png;189945
"c(""189945_1.png"", ""189945_2.png"")";2;189945_2.png;189945
"c(""189946_1.png"", ""189946_2.png"")";1;189946_1.png;189946
"c(""189946_1.png"", ""189946_2.png"")";2;189946_2.png;189946
"c(""189947_1.png"", ""189947_2.png"")";1;189947_1.png;189947
"c(""189947_1.png"", ""189947_2.png"")";2;189947_2.png;189947
"c(""189948_1.png"", ""189948_2.png"")";1;189948_1.png;189948
"c(""189948_1.png"", ""189948_2.png"")";2;189948_2.png;189948
189969_1.png;1;189969_1.png;189969
189970_1.png;1;189970_1.png;189970
190032_1.png;1;190032_1.png;190032
190033_1.png;1;190033_1.png;190033
190035_1.png;1;190035_1.png;190035
"c(""190795_1.png"", ""190795_2.png"")";1;190795_1.png;190795
"c(""190795_1.png"", ""190795_2.png"")";2;190795_2.png;190795
"c(""191063_1.png"", ""191063_2.png"")";1;191063_1.png;191063
"c(""191063_1.png"", ""191063_2.png"")";2;191063_2.png;191063
"c(""191064_1.png"", ""191064_2.png"")";1;191064_1.png;191064
"c(""191064_1.png"", ""191064_2.png"")";2;191064_2.png;191064
"c(""191065_1.png"", ""191065_2.png"")";1;191065_1.png;191065
"c(""191065_1.png"", ""191065_2.png"")";2;191065_2.png;191065
"c(""191068_1.png"", ""191068_2.png"")";1;191068_1.png;191068
"c(""191068_1.png"", ""191068_2.png"")";2;191068_2.png;191068
"c(""191069_1.png"", ""191069_2.png"")";1;191069_1.png;191069
"c(""191069_1.png"", ""191069_2.png"")";2;191069_2.png;191069
"c(""191070_1.png"", ""191070_2.png"")";1;191070_1.png;191070
"c(""191070_1.png"", ""191070_2.png"")";2;191070_2.png;191070
"c(""191071_1.png"", ""191071_2.png"")";1;191071_1.png;191071
"c(""191071_1.png"", ""191071_2.png"")";2;191071_2.png;191071
"c(""191072_1.png"", ""191072_2.png"", ""191072_3.png"")";1;191072_1.png;191072
"c(""191072_1.png"", ""191072_2.png"", ""191072_3.png"")";2;191072_2.png;191072
"c(""191072_1.png"", ""191072_2.png"", ""191072_3.png"")";3;191072_3.png;191072
"c(""191102_1.png"", ""191102_2.png"")";1;191102_1.png;191102
"c(""191102_1.png"", ""191102_2.png"")";2;191102_2.png;191102
"c(""191103_1.png"", ""191103_2.png"")";1;191103_1.png;191103
"c(""191103_1.png"", ""191103_2.png"")";2;191103_2.png;191103
"c(""191104_1.png"", ""191104_2.png"")";1;191104_1.png;191104
"c(""191104_1.png"", ""191104_2.png"")";2;191104_2.png;191104
"c(""191105_1.png"", ""191105_2.png"")";1;191105_1.png;191105
"c(""191105_1.png"", ""191105_2.png"")";2;191105_2.png;191105
"c(""191106_1.png"", ""191106_2.png"")";1;191106_1.png;191106
"c(""191106_1.png"", ""191106_2.png"")";2;191106_2.png;191106
"c(""191107_1.png"", ""191107_2.png"")";1;191107_1.png;191107
"c(""191107_1.png"", ""191107_2.png"")";2;191107_2.png;191107
"c(""191108_1.png"", ""191108_2.png"")";1;191108_1.png;191108
"c(""191108_1.png"", ""191108_2.png"")";2;191108_2.png;191108
"c(""191111_1.png"", ""191111_2.png"")";1;191111_1.png;191111
"c(""191111_1.png"", ""191111_2.png"")";2;191111_2.png;191111
"c(""191113_1.png"", ""191113_2.png"")";1;191113_1.png;191113
"c(""191113_1.png"", ""191113_2.png"")";2;191113_2.png;191113
"c(""193115_1.png"", ""193115_2.png"")";1;193115_1.png;193115
"c(""193115_1.png"", ""193115_2.png"")";2;193115_2.png;193115
"c(""193116_1.png"", ""193116_2.png"")";1;193116_1.png;193116
"c(""193116_1.png"", ""193116_2.png"")";2;193116_2.png;193116
"c(""193118_1.png"", ""193118_2.png"")";1;193118_1.png;193118
"c(""193118_1.png"", ""193118_2.png"")";2;193118_2.png;193118
"c(""193119_1.png"", ""193119_2.png"")";1;193119_1.png;193119
"c(""193119_1.png"", ""193119_2.png"")";2;193119_2.png;193119
"c(""193120_1.png"", ""193120_2.png"")";1;193120_1.png;193120
"c(""193120_1.png"", ""193120_2.png"")";2;193120_2.png;193120
"c(""193121_1.png"", ""193121_2.png"")";1;193121_1.png;193121
"c(""193121_1.png"", ""193121_2.png"")";2;193121_2.png;193121
193125_1.png;1;193125_1.png;193125
193126_1.png;1;193126_1.png;193126
193128_1.png;1;193128_1.png;193128
193130_1.png;1;193130_1.png;193130
193132_1.png;1;193132_1.png;193132
"c(""194806_1.png"", ""194806_2.png"", ""194806_3.png"")";1;194806_1.png;194806
"c(""194806_1.png"", ""194806_2.png"", ""194806_3.png"")";2;194806_2.png;194806
"c(""194806_1.png"", ""194806_2.png"", ""194806_3.png"")";3;194806_3.png;194806
"c(""194814_1.png"", ""194814_2.png"")";1;194814_1.png;194814
"c(""194814_1.png"", ""194814_2.png"")";2;194814_2.png;194814
"c(""194815_1.png"", ""194815_2.png"")";1;194815_1.png;194815
"c(""194815_1.png"", ""194815_2.png"")";2;194815_2.png;194815
"c(""194821_1.png"", ""194821_2.png"")";1;194821_1.png;194821
"c(""194821_1.png"", ""194821_2.png"")";2;194821_2.png;194821
"c(""194825_1.png"", ""194825_2.png"")";1;194825_1.png;194825
"c(""194825_1.png"", ""194825_2.png"")";2;194825_2.png;194825
"c(""194826_1.png"", ""194826_2.png"")";1;194826_1.png;194826
"c(""194826_1.png"", ""194826_2.png"")";2;194826_2.png;194826
"c(""194827_1.png"", ""194827_2.png"")";1;194827_1.png;194827
"c(""194827_1.png"", ""194827_2.png"")";2;194827_2.png;194827
"c(""194828_1.png"", ""194828_2.png"")";1;194828_1.png;194828
"c(""194828_1.png"", ""194828_2.png"")";2;194828_2.png;194828
"c(""194829_1.png"", ""194829_2.png"")";1;194829_1.png;194829
"c(""194829_1.png"", ""194829_2.png"")";2;194829_2.png;194829
"c(""194830_1.png"", ""194830_2.png"")";1;194830_1.png;194830
"c(""194830_1.png"", ""194830_2.png"")";2;194830_2.png;194830
"c(""194831_1.png"", ""194831_2.png"")";1;194831_1.png;194831
"c(""194831_1.png"", ""194831_2.png"")";2;194831_2.png;194831
"c(""194832_1.png"", ""194832_2.png"")";1;194832_1.png;194832
"c(""194832_1.png"", ""194832_2.png"")";2;194832_2.png;194832
"c(""194833_1.png"", ""194833_2.png"")";1;194833_1.png;194833
"c(""194833_1.png"", ""194833_2.png"")";2;194833_2.png;194833
"c(""194834_1.png"", ""194834_2.png"")";1;194834_1.png;194834
"c(""194834_1.png"", ""194834_2.png"")";2;194834_2.png;194834
"c(""195023_1.png"", ""195023_2.png"")";1;195023_1.png;195023
"c(""195023_1.png"", ""195023_2.png"")";2;195023_2.png;195023
"c(""196257_1.png"", ""196257_2.png"", ""196257_3.png"")";1;196257_1.png;196257
"c(""196257_1.png"", ""196257_2.png"", ""196257_3.png"")";2;196257_2.png;196257
"c(""196257_1.png"", ""196257_2.png"", ""196257_3.png"")";3;196257_3.png;196257
"c(""196259_1.png"", ""196259_2.png"")";1;196259_1.png;196259
"c(""196259_1.png"", ""196259_2.png"")";2;196259_2.png;196259
"c(""196262_1.png"", ""196262_2.png"")";1;196262_1.png;196262
"c(""196262_1.png"", ""196262_2.png"")";2;196262_2.png;196262
"c(""196264_1.png"", ""196264_2.png"")";1;196264_1.png;196264
"c(""196264_1.png"", ""196264_2.png"")";2;196264_2.png;196264
"c(""196268_1.png"", ""196268_2.png"")";1;196268_1.png;196268
"c(""196268_1.png"", ""196268_2.png"")";2;196268_2.png;196268
"c(""196269_1.png"", ""196269_2.png"")";1;196269_1.png;196269
"c(""196269_1.png"", ""196269_2.png"")";2;196269_2.png;196269
"c(""196270_1.png"", ""196270_2.png"")";1;196270_1.png;196270
"c(""196270_1.png"", ""196270_2.png"")";2;196270_2.png;196270
"c(""196271_1.png"", ""196271_2.png"")";1;196271_1.png;196271
"c(""196271_1.png"", ""196271_2.png"")";2;196271_2.png;196271
"c(""196272_1.png"", ""196272_2.png"")";1;196272_1.png;196272
"c(""196272_1.png"", ""196272_2.png"")";2;196272_2.png;196272
198480_1.png;1;198480_1.png;198480
198481_1.png;1;198481_1.png;198481
198482_1.png;1;198482_1.png;198482
198484_1.png;1;198484_1.png;198484
198486_1.png;1;198486_1.png;198486
198488_1.png;1;198488_1.png;198488
198489_1.png;1;198489_1.png;198489
198490_1.png;1;198490_1.png;198490
198491_1.png;1;198491_1.png;198491
198492_1.png;1;198492_1.png;198492
198493_1.png;1;198493_1.png;198493
"c(""198522_1.png"", ""198522_2.png"")";1;198522_1.png;198522
"c(""198522_1.png"", ""198522_2.png"")";2;198522_2.png;198522
"c(""198524_1.png"", ""198524_2.png"")";1;198524_1.png;198524
"c(""198524_1.png"", ""198524_2.png"")";2;198524_2.png;198524
"c(""198527_1.png"", ""198527_2.png"")";1;198527_1.png;198527
"c(""198527_1.png"", ""198527_2.png"")";2;198527_2.png;198527
"c(""198529_1.png"", ""198529_2.png"")";1;198529_1.png;198529
"c(""198529_1.png"", ""198529_2.png"")";2;198529_2.png;198529
"c(""198530_1.png"", ""198530_2.png"")";1;198530_1.png;198530
"c(""198530_1.png"", ""198530_2.png"")";2;198530_2.png;198530
"c(""198536_1.png"", ""198536_2.png"")";1;198536_1.png;198536
"c(""198536_1.png"", ""198536_2.png"")";2;198536_2.png;198536
"c(""198547_1.png"", ""198547_2.png"")";1;198547_1.png;198547
"c(""198547_1.png"", ""198547_2.png"")";2;198547_2.png;198547
"c(""198550_1.png"", ""198550_2.png"")";1;198550_1.png;198550
"c(""198550_1.png"", ""198550_2.png"")";2;198550_2.png;198550
"c(""200598_1.png"", ""200598_2.png"")";1;200598_1.png;200598
"c(""200598_1.png"", ""200598_2.png"")";2;200598_2.png;200598
"c(""200599_1.png"", ""200599_2.png"")";1;200599_1.png;200599
"c(""200599_1.png"", ""200599_2.png"")";2;200599_2.png;200599
"c(""200600_1.png"", ""200600_2.png"")";1;200600_1.png;200600
"c(""200600_1.png"", ""200600_2.png"")";2;200600_2.png;200600
"c(""200601_1.png"", ""200601_2.png"")";1;200601_1.png;200601
"c(""200601_1.png"", ""200601_2.png"")";2;200601_2.png;200601
200615_1.png;1;200615_1.png;200615
"c(""200616_1.png"", ""200616_2.png"")";1;200616_1.png;200616
"c(""200616_1.png"", ""200616_2.png"")";2;200616_2.png;200616
"c(""200617_1.png"", ""200617_2.png"")";1;200617_1.png;200617
"c(""200617_1.png"", ""200617_2.png"")";2;200617_2.png;200617
"c(""200618_1.png"", ""200618_2.png"")";1;200618_1.png;200618
"c(""200618_1.png"", ""200618_2.png"")";2;200618_2.png;200618
"c(""200620_1.png"", ""200620_2.png"")";1;200620_1.png;200620
"c(""200620_1.png"", ""200620_2.png"")";2;200620_2.png;200620
"c(""200621_1.png"", ""200621_2.png"")";1;200621_1.png;200621
"c(""200621_1.png"", ""200621_2.png"")";2;200621_2.png;200621
"c(""200623_1.png"", ""200623_2.png"")";1;200623_1.png;200623
"c(""200623_1.png"", ""200623_2.png"")";2;200623_2.png;200623
200626_1.png;1;200626_1.png;200626
"c(""201824_1.png"", ""201824_2.png"")";1;201824_1.png;201824
"c(""201824_1.png"", ""201824_2.png"")";2;201824_2.png;201824
"c(""201825_1.png"", ""201825_2.png"")";1;201825_1.png;201825
"c(""201825_1.png"", ""201825_2.png"")";2;201825_2.png;201825
"c(""201837_1.png"", ""201837_2.png"")";1;201837_1.png;201837
"c(""201837_1.png"", ""201837_2.png"")";2;201837_2.png;201837
"c(""201838_1.png"", ""201838_2.png"")";1;201838_1.png;201838
"c(""201838_1.png"", ""201838_2.png"")";2;201838_2.png;201838
202298_1.png;1;202298_1.png;202298
202301_1.png;1;202301_1.png;202301
202303_1.png;1;202303_1.png;202303
202305_1.png;1;202305_1.png;202305
202306_1.png;1;202306_1.png;202306
202307_1.png;1;202307_1.png;202307
"c(""204356_1.png"", ""204356_2.png"")";1;204356_1.png;204356
"c(""204356_1.png"", ""204356_2.png"")";2;204356_2.png;204356
"c(""204398_1.png"", ""204398_2.png"")";1;204398_1.png;204398
"c(""204398_1.png"", ""204398_2.png"")";2;204398_2.png;204398
"c(""204399_1.png"", ""204399_2.png"")";1;204399_1.png;204399
"c(""204399_1.png"", ""204399_2.png"")";2;204399_2.png;204399
"c(""206164_1.png"", ""206164_2.png"")";1;206164_1.png;206164
"c(""206164_1.png"", ""206164_2.png"")";2;206164_2.png;206164
206281_1.png;1;206281_1.png;206281
"c(""206282_1.png"", ""206282_2.png"")";1;206282_1.png;206282
"c(""206282_1.png"", ""206282_2.png"")";2;206282_2.png;206282
206283_1.png;1;206283_1.png;206283
207717_1.png;1;207717_1.png;207717
"c(""217956_1.png"", ""217956_2.png"")";1;217956_1.png;217956
"c(""217956_1.png"", ""217956_2.png"")";2;217956_2.png;217956
217970_1.png;1;217970_1.png;217970
217971_1.png;1;217971_1.png;217971
"c(""218273_1.png"", ""218273_2.png"")";1;218273_1.png;218273
"c(""218273_1.png"", ""218273_2.png"")";2;218273_2.png;218273
"c(""218274_1.png"", ""218274_2.png"")";1;218274_1.png;218274
"c(""218274_1.png"", ""218274_2.png"")";2;218274_2.png;218274
